"Repeat","alpha","lamda2","rho_A.l.","rho_I.l."
10,0.4,0.08,0.676,0.606
10,0.4,0.1,0.661,0.46
10,0.4,0.12,0.675,0.547
10,0.4,0.14,0.621,0.554
10,0.4,0.16,0.628,0.525
10,0.4,0.18,0.653,0.449
10,0.4,0.2,0.696,0.486
10,0.4,0.22,0.66,0.59
10,0.4,0.24,0.621,0.459
10,0.4,0.26,0.58,0.563
10,0.4,0.28,0.594,0.507
10,0.4,0.3,0.702,0.468
10,0.4,0.32,0.59,0.537
10,0.4,0.34,0.656,0.532
10,0.4,0.36,0.664,0.526
10,0.4,0.38,0.581,0.58
10,0.4,0.4,0.667,0.529
10,0.4,0.42,0.675,0.588
10,0.4,0.44,0.656,0.517
10,0.4,0.46,0.63,0.559
10,0.4,0.48,0.706,0.489
10,0.4,0.5,0.613,0.534
10,0.4,0.52,0.616,0.567
10,0.4,0.54,0.65,0.543
10,0.4,0.56,0.668,0.557
10,0.4,0.58,0.693,0.46
10,0.4,0.6,0.593,0.583
10,0.4,0.62,0.601,0.553
10,0.4,0.64,0.682,0.473
10,0.4,0.66,0.684,0.505
10,0.4,0.68,0.677,0.564
10,0.4,0.7,0.683,0.518
10,0.4,0.72,0.649,0.55
10,0.4,0.74,0.701,0.466
10,0.4,0.76,0.598,0.605
10,0.4,0.78,0.693,0.43
10,0.4,0.8,0.712,0.534
10,0.4,0.82,0.667,0.56
10,0.4,0.84,0.627,0.593
10,0.4,0.86,0.686,0.557
10,0.4,0.88,0.69,0.55
10,0.4,0.9,0.563,0.553
10,0.4,0.92,0.667,0.574
10,0.4,0.94,0.627,0.395
10,0.4,0.96,0.678,0.504
10,0.4,0.98,0.67,0.536
10,0.4,1,0.621,0.461
10,0.42,0.02,0.688,0.525
10,0.42,0.04,0.628,0.494
10,0.42,0.06,0.686,0.463
10,0.42,0.08,0.622,0.591
10,0.42,0.1,0.66,0.542
10,0.42,0.12,0.681,0.556
10,0.42,0.14,0.691,0.601
10,0.42,0.16,0.648,0.444
10,0.42,0.18,0.643,0.599
10,0.42,0.2,0.684,0.611
10,0.42,0.22,0.659,0.513
10,0.42,0.24,0.657,0.566
10,0.42,0.26,0.646,0.553
10,0.42,0.28,0.641,0.595
10,0.42,0.3,0.711,0.472
10,0.42,0.32,0.694,0.531
10,0.42,0.34,0.694,0.512
10,0.42,0.36,0.568,0.517
10,0.42,0.38,0.669,0.596
10,0.42,0.4,0.63,0.478
10,0.42,0.42,0.624,0.499
10,0.42,0.44,0.658,0.551
10,0.42,0.46,0.703,0.519
10,0.42,0.48,0.637,0.549
10,0.42,0.5,0.689,0.545
10,0.42,0.52,0.697,0.474
10,0.42,0.54,0.648,0.524
10,0.42,0.56,0.669,0.561
10,0.42,0.58,0.637,0.558
10,0.42,0.6,0.631,0.589
10,0.42,0.62,0.683,0.542
10,0.42,0.64,0.676,0.562
10,0.42,0.66,0.59,0.55
10,0.42,0.68,0.669,0.477
10,0.42,0.7,0.658,0.542
10,0.42,0.72,0.698,0.558
10,0.42,0.74,0.576,0.566
10,0.42,0.76,0.638,0.484
10,0.42,0.78,0.619,0.564
10,0.42,0.8,0.655,0.572
10,0.42,0.82,0.672,0.552
10,0.42,0.84,0.696,0.556
10,0.42,0.86,0.676,0.539
10,0.42,0.88,0.703,0.578
10,0.42,0.9,0.64,0.545
10,0.42,0.92,0.69,0.51
10,0.42,0.94,0.628,0.599
10,0.42,0.96,0.627,0.548
10,0.42,0.98,0.673,0.583
10,0.42,1,0.713,0.39
10,0.44,0.02,0.63,0.605
10,0.44,0.04,0.536,0.578
10,0.44,0.06,0.654,0.49
10,0.44,0.08,0.653,0.512
10,0.44,0.1,0.597,0.458
10,0.44,0.12,0.648,0.466
10,0.44,0.14,0.651,0.576
10,0.44,0.16,0.619,0.532
10,0.44,0.18,0.667,0.491
10,0.44,0.2,0.602,0.546
10,0.44,0.22,0.685,0.549
10,0.44,0.24,0.679,0.552
10,0.44,0.26,0.682,0.57
10,0.44,0.28,0.649,0.539
10,0.44,0.3,0.684,0.469
10,0.44,0.32,0.693,0.587
10,0.44,0.34,0.655,0.582
10,0.44,0.36,0.645,0.559
10,0.44,0.38,0.673,0.398
10,0.44,0.4,0.643,0.46
10,0.44,0.42,0.614,0.58
10,0.44,0.44,0.734,0.515
10,0.44,0.46,0.634,0.493
10,0.44,0.48,0.691,0.554
10,0.44,0.5,0.676,0.507
10,0.44,0.52,0.62,0.559
10,0.44,0.54,0.615,0.464
10,0.44,0.56,0.648,0.465
10,0.44,0.58,0.669,0.511
10,0.44,0.6,0.67,0.58
10,0.44,0.62,0.663,0.582
10,0.44,0.64,0.63,0.581
10,0.44,0.66,0.632,0.57
10,0.44,0.68,0.647,0.558
10,0.44,0.7,0.654,0.482
10,0.44,0.72,0.619,0.552
10,0.44,0.74,0.678,0.535
10,0.44,0.76,0.603,0.56
10,0.44,0.78,0.658,0.5
10,0.44,0.8,0.681,0.533
10,0.44,0.82,0.607,0.588
10,0.44,0.84,0.628,0.512
10,0.44,0.86,0.629,0.606
10,0.44,0.88,0.674,0.479
10,0.44,0.9,0.636,0.525
10,0.44,0.92,0.675,0.501
10,0.44,0.94,0.697,0.472
10,0.44,0.96,0.649,0.538
10,0.44,0.98,0.674,0.536
10,0.44,1,0.529,0.539
10,0.46,0.02,0.665,0.619
10,0.46,0.04,0.701,0.56
10,0.46,0.06,0.62,0.589
10,0.46,0.08,0.568,0.548
10,0.46,0.1,0.66,0.564
10,0.46,0.12,0.653,0.504
10,0.46,0.14,0.61,0.528
10,0.46,0.16,0.646,0.519
10,0.46,0.18,0.663,0.563
10,0.46,0.2,0.614,0.554
10,0.46,0.22,0.661,0.416
10,0.46,0.24,0.694,0.466
10,0.46,0.26,0.674,0.459
10,0.46,0.28,0.682,0.533
10,0.46,0.3,0.665,0.441
10,0.46,0.32,0.665,0.547
10,0.46,0.34,0.633,0.527
10,0.46,0.36,0.647,0.554
10,0.46,0.38,0.63,0.561
10,0.46,0.4,0.668,0.562
10,0.46,0.42,0.687,0.543
10,0.46,0.44,0.648,0.591
10,0.46,0.46,0.682,0.545
10,0.46,0.48,0.572,0.571
10,0.46,0.5,0.645,0.589
10,0.46,0.52,0.618,0.533
10,0.46,0.54,0.646,0.623
10,0.46,0.56,0.647,0.431
10,0.46,0.58,0.676,0.602
10,0.46,0.6,0.611,0.589
10,0.46,0.62,0.584,0.531
10,0.46,0.64,0.675,0.525
10,0.46,0.66,0.662,0.531
10,0.46,0.68,0.611,0.555
10,0.46,0.7,0.648,0.535
10,0.46,0.72,0.682,0.459
10,0.46,0.74,0.579,0.512
10,0.46,0.76,0.607,0.458
10,0.46,0.78,0.704,0.496
10,0.46,0.8,0.586,0.581
10,0.46,0.82,0.571,0.588
10,0.46,0.84,0.568,0.536
10,0.46,0.86,0.659,0.529
10,0.46,0.88,0.639,0.484
10,0.46,0.9,0.632,0.576
10,0.46,0.92,0.692,0.605
10,0.46,0.94,0.636,0.577
10,0.46,0.96,0.683,0.576
10,0.46,0.98,0.724,0.529
10,0.46,1,0.702,0.471
10,0.48,0.02,0.604,0.545
10,0.48,0.04,0.691,0.501
10,0.48,0.06,0.599,0.54
10,0.48,0.08,0.67,0.521
10,0.48,0.1,0.621,0.497
10,0.48,0.12,0.582,0.48
10,0.48,0.14,0.611,0.541
10,0.48,0.16,0.597,0.511
10,0.48,0.18,0.652,0.597
10,0.48,0.2,0.615,0.579
10,0.48,0.22,0.662,0.454
10,0.48,0.24,0.682,0.57
10,0.48,0.26,0.643,0.489
10,0.48,0.28,0.604,0.516
10,0.48,0.3,0.629,0.533
10,0.48,0.32,0.643,0.586
10,0.48,0.34,0.691,0.479
10,0.48,0.36,0.678,0.521
10,0.48,0.38,0.625,0.517
10,0.48,0.4,0.643,0.597
10,0.48,0.42,0.621,0.494
10,0.48,0.44,0.637,0.525
10,0.48,0.46,0.652,0.587
10,0.48,0.48,0.668,0.536
10,0.48,0.5,0.665,0.594
10,0.48,0.52,0.628,0.509
10,0.48,0.54,0.624,0.494
10,0.48,0.56,0.667,0.526
10,0.48,0.58,0.613,0.567
10,0.48,0.6,0.664,0.435
10,0.48,0.62,0.671,0.558
10,0.48,0.64,0.616,0.497
10,0.48,0.66,0.636,0.568
10,0.48,0.68,0.663,0.47
10,0.48,0.7,0.619,0.551
10,0.48,0.72,0.607,0.57
10,0.48,0.74,0.601,0.528
10,0.48,0.76,0.654,0.531
10,0.48,0.78,0.647,0.55
10,0.48,0.8,0.7,0.427
10,0.48,0.82,0.611,0.571
10,0.48,0.84,0.509,0.585
10,0.48,0.86,0.657,0.504
10,0.48,0.88,0.661,0.61
10,0.48,0.9,0.694,0.469
10,0.48,0.92,0.688,0.555
10,0.48,0.94,0.664,0.547
10,0.48,0.96,0.645,0.485
10,0.48,0.98,0.599,0.584
10,0.48,1,0.69,0.509
10,0.5,0.02,0.69,0.47
10,0.5,0.04,0.677,0.548
10,0.5,0.06,0.537,0.548
10,0.5,0.08,0.694,0.549
10,0.5,0.1,0.642,0.506
10,0.5,0.12,0.603,0.615
10,0.5,0.14,0.557,0.513
10,0.5,0.16,0.652,0.507
10,0.5,0.18,0.668,0.47
10,0.5,0.2,0.682,0.485
10,0.5,0.22,0.528,0.522
10,0.5,0.24,0.658,0.55
10,0.5,0.26,0.664,0.526
10,0.5,0.28,0.653,0.586
10,0.5,0.3,0.67,0.554
10,0.5,0.32,0.653,0.581
10,0.5,0.34,0.59,0.577
10,0.5,0.36,0.624,0.541
10,0.5,0.38,0.609,0.604
10,0.5,0.4,0.582,0.509
10,0.5,0.42,0.641,0.498
10,0.5,0.44,0.587,0.57
10,0.5,0.46,0.711,0.526
10,0.5,0.48,0.637,0.51
10,0.5,0.5,0.662,0.619
10,0.5,0.52,0.725,0.466
10,0.5,0.54,0.676,0.552
10,0.5,0.56,0.68,0.487
10,0.5,0.58,0.62,0.538
10,0.5,0.6,0.654,0.595
10,0.5,0.62,0.57,0.513
10,0.5,0.64,0.68,0.448
10,0.5,0.66,0.679,0.554
10,0.5,0.68,0.621,0.596
10,0.5,0.7,0.686,0.536
10,0.5,0.72,0.657,0.477
10,0.5,0.74,0.661,0.574
10,0.5,0.76,0.656,0.62
10,0.5,0.78,0.561,0.539
10,0.5,0.8,0.62,0.542
10,0.5,0.82,0.638,0.53
10,0.5,0.84,0.672,0.523
10,0.5,0.86,0.692,0.532
10,0.5,0.88,0.713,0.526
10,0.5,0.9,0.599,0.52
10,0.5,0.92,0.636,0.57
10,0.5,0.94,0.566,0.55
10,0.5,0.96,0.567,0.528
10,0.5,0.98,0.67,0.589
10,0.5,1,0.611,0.522
10,0.52,0.02,0.637,0.568
10,0.52,0.04,0.576,0.558
10,0.52,0.06,0.576,0.447
10,0.52,0.08,0.634,0.499
10,0.52,0.1,0.649,0.522
10,0.52,0.12,0.545,0.598
10,0.52,0.14,0.679,0.53
10,0.52,0.16,0.56,0.58
10,0.52,0.18,0.557,0.562
10,0.52,0.2,0.666,0.535
10,0.52,0.22,0.629,0.48
10,0.52,0.24,0.62,0.557
10,0.52,0.26,0.631,0.467
10,0.52,0.28,0.6,0.538
10,0.52,0.3,0.638,0.58
10,0.52,0.32,0.678,0.541
10,0.52,0.34,0.608,0.548
10,0.52,0.36,0.658,0.555
10,0.52,0.38,0.636,0.485
10,0.52,0.4,0.645,0.455
10,0.52,0.42,0.718,0.558
10,0.52,0.44,0.578,0.597
10,0.52,0.46,0.618,0.512
10,0.52,0.48,0.555,0.511
10,0.52,0.5,0.588,0.561
10,0.52,0.52,0.659,0.504
10,0.52,0.54,0.604,0.562
10,0.52,0.56,0.67,0.519
10,0.52,0.58,0.626,0.447
10,0.52,0.6,0.648,0.489
10,0.52,0.62,0.623,0.491
10,0.52,0.64,0.655,0.563
10,0.52,0.66,0.691,0.537
10,0.52,0.68,0.65,0.528
10,0.52,0.7,0.685,0.467
10,0.52,0.72,0.62,0.496
10,0.52,0.74,0.647,0.498
10,0.52,0.76,0.568,0.537
10,0.52,0.78,0.579,0.55
10,0.52,0.8,0.705,0.541
10,0.52,0.82,0.602,0.498
10,0.52,0.84,0.571,0.493
10,0.52,0.86,0.569,0.555
10,0.52,0.88,0.674,0.521
10,0.52,0.9,0.58,0.533
10,0.52,0.92,0.616,0.512
10,0.52,0.94,0.633,0.57
10,0.52,0.96,0.702,0.516
10,0.52,0.98,0.619,0.496
10,0.52,1,0.657,0.57
10,0.54,0.02,0.655,0.564
10,0.54,0.04,0.607,0.507
10,0.54,0.06,0.639,0.562
10,0.54,0.08,0.614,0.579
10,0.54,0.1,0.645,0.523
10,0.54,0.12,0.652,0.539
10,0.54,0.14,0.695,0.587
10,0.54,0.16,0.676,0.518
10,0.54,0.18,0.668,0.453
10,0.54,0.2,0.63,0.492
10,0.54,0.22,0.62,0.532
10,0.54,0.24,0.639,0.53
10,0.54,0.26,0.56,0.505
10,0.54,0.28,0.648,0.497
10,0.54,0.3,0.647,0.429
10,0.54,0.32,0.651,0.461
10,0.54,0.34,0.654,0.54
10,0.54,0.36,0.696,0.53
10,0.54,0.38,0.647,0.53
10,0.54,0.4,0.62,0.477
10,0.54,0.42,0.588,0.547
10,0.54,0.44,0.618,0.514
10,0.54,0.46,0.655,0.5
10,0.54,0.48,0.518,0.573
10,0.54,0.5,0.654,0.542
10,0.54,0.52,0.626,0.555
10,0.54,0.54,0.632,0.567
10,0.54,0.56,0.588,0.496
10,0.54,0.58,0.63,0.587
10,0.54,0.6,0.711,0.478
10,0.54,0.62,0.586,0.584
10,0.54,0.64,0.713,0.415
10,0.54,0.66,0.611,0.553
10,0.54,0.68,0.677,0.593
10,0.54,0.7,0.643,0.495
10,0.54,0.72,0.669,0.535
10,0.54,0.74,0.585,0.483
10,0.54,0.76,0.716,0.447
10,0.54,0.78,0.592,0.537
10,0.54,0.8,0.638,0.453
10,0.54,0.82,0.658,0.497
10,0.54,0.84,0.67,0.515
10,0.54,0.86,0.662,0.495
10,0.54,0.88,0.691,0.537
10,0.54,0.9,0.646,0.532
10,0.54,0.92,0.509,0.569
10,0.54,0.94,0.533,0.501
10,0.54,0.96,0.696,0.421
10,0.54,0.98,0.672,0.522
10,0.54,1,0.571,0.54
10,0.56,0.02,0.683,0.519
10,0.56,0.04,0.6,0.52
10,0.56,0.06,0.656,0.479
10,0.56,0.08,0.656,0.493
10,0.56,0.1,0.695,0.472
10,0.56,0.12,0.602,0.507
10,0.56,0.14,0.564,0.537
10,0.56,0.16,0.625,0.512
10,0.56,0.18,0.661,0.454
10,0.56,0.2,0.647,0.539
10,0.56,0.22,0.62,0.471
10,0.56,0.24,0.646,0.488
10,0.56,0.26,0.589,0.517
10,0.56,0.28,0.593,0.521
10,0.56,0.3,0.61,0.479
10,0.56,0.32,0.638,0.539
10,0.56,0.34,0.68,0.533
10,0.56,0.36,0.61,0.568
10,0.56,0.38,0.681,0.502
10,0.56,0.4,0.637,0.55
10,0.56,0.42,0.682,0.451
10,0.56,0.44,0.605,0.483
10,0.56,0.46,0.688,0.529
10,0.56,0.48,0.65,0.509
10,0.56,0.5,0.617,0.604
10,0.56,0.52,0.614,0.52
10,0.56,0.54,0.672,0.539
10,0.56,0.56,0.574,0.526
10,0.56,0.58,0.582,0.595
10,0.56,0.6,0.65,0.551
10,0.56,0.62,0.627,0.433
10,0.56,0.64,0.604,0.489
10,0.56,0.66,0.674,0.477
10,0.56,0.68,0.597,0.482
10,0.56,0.7,0.667,0.501
10,0.56,0.72,0.58,0.462
10,0.56,0.74,0.569,0.542
10,0.56,0.76,0.647,0.579
10,0.56,0.78,0.676,0.479
10,0.56,0.8,0.611,0.487
10,0.56,0.82,0.669,0.518
10,0.56,0.84,0.665,0.47
10,0.56,0.86,0.668,0.441
10,0.56,0.88,0.648,0.45
10,0.56,0.9,0.68,0.474
10,0.56,0.92,0.646,0.566
10,0.56,0.94,0.546,0.554
10,0.56,0.96,0.682,0.539
10,0.56,0.98,0.674,0.547
10,0.56,1,0.616,0.556
10,0.58,0.02,0.662,0.539
10,0.58,0.04,0.637,0.5
10,0.58,0.06,0.603,0.407
10,0.58,0.08,0.646,0.518
10,0.58,0.1,0.598,0.565
10,0.58,0.12,0.614,0.543
10,0.58,0.14,0.623,0.434
10,0.58,0.16,0.594,0.563
10,0.58,0.18,0.605,0.589
10,0.58,0.2,0.68,0.386
10,0.58,0.22,0.657,0.466
10,0.58,0.24,0.624,0.481
10,0.58,0.26,0.614,0.533
10,0.58,0.28,0.624,0.555
10,0.58,0.3,0.6,0.461
10,0.58,0.32,0.651,0.583
10,0.58,0.34,0.599,0.572
10,0.58,0.36,0.629,0.547
10,0.58,0.38,0.617,0.538
10,0.58,0.4,0.597,0.508
10,0.58,0.42,0.655,0.525
10,0.58,0.44,0.626,0.55
10,0.58,0.46,0.665,0.553
10,0.58,0.48,0.62,0.462
10,0.58,0.5,0.615,0.568
10,0.58,0.52,0.689,0.495
10,0.58,0.54,0.654,0.559
10,0.58,0.56,0.697,0.554
10,0.58,0.58,0.591,0.467
10,0.58,0.6,0.627,0.483
10,0.58,0.62,0.64,0.538
10,0.58,0.64,0.575,0.484
10,0.58,0.66,0.534,0.542
10,0.58,0.68,0.664,0.535
10,0.58,0.7,0.649,0.464
10,0.58,0.72,0.597,0.497
10,0.58,0.74,0.643,0.527
10,0.58,0.76,0.604,0.482
10,0.58,0.78,0.629,0.534
10,0.58,0.8,0.602,0.487
10,0.58,0.82,0.638,0.494
10,0.58,0.84,0.659,0.421
10,0.58,0.86,0.604,0.51
10,0.58,0.88,0.654,0.486
10,0.58,0.9,0.667,0.485
10,0.58,0.92,0.616,0.561
10,0.58,0.94,0.636,0.407
10,0.58,0.96,0.682,0.563
10,0.58,0.98,0.666,0.491
10,0.58,1,0.69,0.506
10,0.6,0.02,0.641,0.535
10,0.6,0.04,0.65,0.505
10,0.6,0.06,0.607,0.528
10,0.6,0.08,0.606,0.594
10,0.6,0.1,0.58,0.594
10,0.6,0.12,0.686,0.541
10,0.6,0.14,0.617,0.488
10,0.6,0.16,0.604,0.528
10,0.6,0.18,0.587,0.553
10,0.6,0.2,0.617,0.412
10,0.6,0.22,0.585,0.51
10,0.6,0.24,0.583,0.51
10,0.6,0.26,0.625,0.537
10,0.6,0.28,0.57,0.566
10,0.6,0.3,0.598,0.491
10,0.6,0.32,0.576,0.405
10,0.6,0.34,0.635,0.559
10,0.6,0.36,0.602,0.493
10,0.6,0.38,0.582,0.465
10,0.6,0.4,0.683,0.44
10,0.6,0.42,0.64,0.503
10,0.6,0.44,0.644,0.548
10,0.6,0.46,0.467,0.563
10,0.6,0.48,0.635,0.422
10,0.6,0.5,0.676,0.513
10,0.6,0.52,0.637,0.523
10,0.6,0.54,0.605,0.506
10,0.6,0.56,0.655,0.522
10,0.6,0.58,0.645,0.538
10,0.6,0.6,0.564,0.537
10,0.6,0.62,0.632,0.524
10,0.6,0.64,0.576,0.557
10,0.6,0.66,0.479,0.524
10,0.6,0.68,0.562,0.539
10,0.6,0.7,0.582,0.487
10,0.6,0.72,0.66,0.487
10,0.6,0.74,0.666,0.47
10,0.6,0.76,0.567,0.566
10,0.6,0.78,0.612,0.465
10,0.6,0.8,0.595,0.53
10,0.6,0.82,0.667,0.483
10,0.6,0.84,0.571,0.567
10,0.6,0.86,0.606,0.519
10,0.6,0.88,0.645,0.357
10,0.6,0.9,0.625,0.554
10,0.6,0.92,0.673,0.447
10,0.6,0.94,0.619,0.484
10,0.6,0.96,0.678,0.34
10,0.6,0.98,0.641,0.424
10,0.6,1,0.631,0.55
10,0.62,0.02,0.621,0.488
10,0.62,0.04,0.561,0.497
10,0.62,0.06,0.659,0.485
10,0.62,0.08,0.612,0.538
10,0.62,0.1,0.654,0.485
10,0.62,0.12,0.66,0.489
10,0.62,0.14,0.607,0.573
10,0.62,0.16,0.652,0.5
10,0.62,0.18,0.629,0.594
10,0.62,0.2,0.653,0.54
10,0.62,0.22,0.65,0.436
10,0.62,0.24,0.616,0.533
10,0.62,0.26,0.706,0.508
10,0.62,0.28,0.599,0.563
10,0.62,0.3,0.609,0.499
10,0.62,0.32,0.584,0.473
10,0.62,0.34,0.62,0.488
10,0.62,0.36,0.579,0.479
10,0.62,0.38,0.657,0.563
10,0.62,0.4,0.562,0.542
10,0.62,0.42,0.598,0.532
10,0.62,0.44,0.526,0.548
10,0.62,0.46,0.647,0.473
10,0.62,0.48,0.547,0.527
10,0.62,0.5,0.587,0.519
10,0.62,0.52,0.673,0.503
10,0.62,0.54,0.627,0.527
10,0.62,0.56,0.527,0.543
10,0.62,0.58,0.63,0.442
10,0.62,0.6,0.548,0.563
10,0.62,0.62,0.574,0.54
10,0.62,0.64,0.638,0.451
10,0.62,0.66,0.609,0.584
10,0.62,0.68,0.635,0.461
10,0.62,0.7,0.588,0.579
10,0.62,0.72,0.639,0.502
10,0.62,0.74,0.671,0.464
10,0.62,0.76,0.654,0.432
10,0.62,0.78,0.657,0.483
10,0.62,0.8,0.657,0.427
10,0.62,0.82,0.566,0.491
10,0.62,0.84,0.553,0.533
10,0.62,0.86,0.618,0.47
10,0.62,0.88,0.656,0.468
10,0.62,0.9,0.692,0.52
10,0.62,0.92,0.642,0.555
10,0.62,0.94,0.623,0.545
10,0.62,0.96,0.642,0.559
10,0.62,0.98,0.638,0.476
10,0.62,1,0.607,0.576
10,0.64,0.02,0.635,0.511
10,0.64,0.04,0.634,0.501
10,0.64,0.06,0.658,0.425
10,0.64,0.08,0.555,0.536
10,0.64,0.1,0.674,0.493
10,0.64,0.12,0.594,0.545
10,0.64,0.14,0.593,0.526
10,0.64,0.16,0.626,0.576
10,0.64,0.18,0.635,0.447
10,0.64,0.2,0.642,0.356
10,0.64,0.22,0.639,0.539
10,0.64,0.24,0.669,0.476
10,0.64,0.26,0.691,0.513
10,0.64,0.28,0.658,0.436
10,0.64,0.3,0.649,0.488
10,0.64,0.32,0.574,0.515
10,0.64,0.34,0.66,0.415
10,0.64,0.36,0.648,0.57
10,0.64,0.38,0.561,0.515
10,0.64,0.4,0.579,0.441
10,0.64,0.42,0.666,0.431
10,0.64,0.44,0.651,0.518
10,0.64,0.46,0.613,0.516
10,0.64,0.48,0.664,0.511
10,0.64,0.5,0.591,0.561
10,0.64,0.52,0.627,0.464
10,0.64,0.54,0.626,0.57
10,0.64,0.56,0.659,0.555
10,0.64,0.58,0.633,0.504
10,0.64,0.6,0.639,0.518
10,0.64,0.62,0.627,0.538
10,0.64,0.64,0.604,0.557
10,0.64,0.66,0.534,0.544
10,0.64,0.68,0.694,0.494
10,0.64,0.7,0.62,0.522
10,0.64,0.72,0.589,0.458
10,0.64,0.74,0.647,0.371
10,0.64,0.76,0.61,0.536
10,0.64,0.78,0.622,0.496
10,0.64,0.8,0.527,0.496
10,0.64,0.82,0.571,0.551
10,0.64,0.84,0.543,0.461
10,0.64,0.86,0.626,0.584
10,0.64,0.88,0.547,0.508
10,0.64,0.9,0.634,0.557
10,0.64,0.92,0.637,0.488
10,0.64,0.94,0.625,0.546
10,0.64,0.96,0.605,0.414
10,0.64,0.98,0.655,0.503
10,0.64,1,0.582,0.591
10,0.66,0.02,0.617,0.565
10,0.66,0.04,0.602,0.478
10,0.66,0.06,0.648,0.48
10,0.66,0.08,0.533,0.532
10,0.66,0.1,0.623,0.513
10,0.66,0.12,0.599,0.535
10,0.66,0.14,0.651,0.411
10,0.66,0.16,0.619,0.485
10,0.66,0.18,0.654,0.546
10,0.66,0.2,0.519,0.509
10,0.66,0.22,0.622,0.433
10,0.66,0.24,0.635,0.55
10,0.66,0.26,0.662,0.428
10,0.66,0.28,0.619,0.479
10,0.66,0.3,0.588,0.522
10,0.66,0.32,0.579,0.534
10,0.66,0.34,0.619,0.518
10,0.66,0.36,0.601,0.526
10,0.66,0.38,0.615,0.445
10,0.66,0.4,0.594,0.55
10,0.66,0.42,0.673,0.41
10,0.66,0.44,0.596,0.511
10,0.66,0.46,0.615,0.538
10,0.66,0.48,0.605,0.476
10,0.66,0.5,0.578,0.517
10,0.66,0.52,0.571,0.512
10,0.66,0.54,0.565,0.607
10,0.66,0.56,0.563,0.473
10,0.66,0.58,0.599,0.576
10,0.66,0.6,0.677,0.44
10,0.66,0.62,0.67,0.501
10,0.66,0.64,0.633,0.49
10,0.66,0.66,0.532,0.539
10,0.66,0.68,0.593,0.494
10,0.66,0.7,0.683,0.464
10,0.66,0.72,0.66,0.455
10,0.66,0.74,0.616,0.541
10,0.66,0.76,0.606,0.514
10,0.66,0.78,0.55,0.575
10,0.66,0.8,0.643,0.443
10,0.66,0.82,0.599,0.492
10,0.66,0.84,0.654,0.552
10,0.66,0.86,0.688,0.41
10,0.66,0.88,0.601,0.506
10,0.66,0.9,0.594,0.518
10,0.66,0.92,0.65,0.481
10,0.66,0.94,0.67,0.537
10,0.66,0.96,0.632,0.524
10,0.66,0.98,0.648,0.538
10,0.66,1,0.609,0.569
10,0.68,0.02,0.571,0.491
10,0.68,0.04,0.656,0.515
10,0.68,0.06,0.589,0.533
10,0.68,0.08,0.637,0.509
10,0.68,0.1,0.661,0.506
10,0.68,0.12,0.682,0.515
10,0.68,0.14,0.626,0.513
10,0.68,0.16,0.6,0.516
10,0.68,0.18,0.635,0.485
10,0.68,0.2,0.618,0.552
10,0.68,0.22,0.628,0.479
10,0.68,0.24,0.589,0.451
10,0.68,0.26,0.636,0.528
10,0.68,0.28,0.627,0.524
10,0.68,0.3,0.6,0.561
10,0.68,0.32,0.609,0.504
10,0.68,0.34,0.577,0.551
10,0.68,0.36,0.576,0.555
10,0.68,0.38,0.669,0.459
10,0.68,0.4,0.654,0.539
10,0.68,0.42,0.604,0.505
10,0.68,0.44,0.618,0.542
10,0.68,0.46,0.549,0.528
10,0.68,0.48,0.562,0.538
10,0.68,0.5,0.605,0.43
10,0.68,0.52,0.563,0.501
10,0.68,0.54,0.559,0.573
10,0.68,0.56,0.633,0.455
10,0.68,0.58,0.569,0.51
10,0.68,0.6,0.602,0.443
10,0.68,0.62,0.624,0.495
10,0.68,0.64,0.588,0.556
10,0.68,0.66,0.595,0.411
10,0.68,0.68,0.649,0.48
10,0.68,0.7,0.581,0.492
10,0.68,0.72,0.581,0.532
10,0.68,0.74,0.591,0.529
10,0.68,0.76,0.632,0.523
10,0.68,0.78,0.676,0.42
10,0.68,0.8,0.636,0.535
10,0.68,0.82,0.609,0.457
10,0.68,0.84,0.598,0.574
10,0.68,0.86,0.614,0.482
10,0.68,0.88,0.587,0.458
10,0.68,0.9,0.653,0.484
10,0.68,0.92,0.67,0.519
10,0.68,0.94,0.629,0.527
10,0.68,0.96,0.642,0.487
10,0.68,0.98,0.61,0.51
10,0.68,1,0.682,0.445
10,0.7,0.02,0.584,0.47
10,0.7,0.04,0.549,0.515
10,0.7,0.06,0.597,0.485
10,0.7,0.08,0.617,0.485
10,0.7,0.1,0.645,0.54
10,0.7,0.12,0.581,0.535
10,0.7,0.14,0.671,0.461
10,0.7,0.16,0.602,0.528
10,0.7,0.18,0.591,0.524
10,0.7,0.2,0.594,0.538
10,0.7,0.22,0.691,0.528
10,0.7,0.24,0.632,0.546
10,0.7,0.26,0.655,0.428
10,0.7,0.28,0.636,0.497
10,0.7,0.3,0.536,0.573
10,0.7,0.32,0.508,0.511
10,0.7,0.34,0.574,0.476
10,0.7,0.36,0.597,0.478
10,0.7,0.38,0.604,0.434
10,0.7,0.4,0.562,0.447
10,0.7,0.42,0.601,0.499
10,0.7,0.44,0.63,0.496
10,0.7,0.46,0.597,0.57
10,0.7,0.48,0.587,0.461
10,0.7,0.5,0.609,0.464
10,0.7,0.52,0.517,0.564
10,0.7,0.54,0.604,0.469
10,0.7,0.56,0.541,0.509
10,0.7,0.58,0.556,0.523
10,0.7,0.6,0.667,0.453
