"Repeat","alpha","lamda1","rho_A.l.","rho_I.l."
10,0.58,0.5,0.527,0.586
10,0.58,0.52,0.663,0.506
10,0.58,0.54,0.639,0.436
10,0.58,0.56,0.659,0.492
10,0.58,0.58,0.633,0.539
10,0.58,0.6,0.649,0.513
10,0.58,0.62,0.664,0.482
10,0.58,0.64,0.624,0.539
10,0.58,0.66,0.65,0.532
10,0.58,0.68,0.613,0.509
10,0.58,0.7,0.665,0.555
10,0.58,0.72,0.631,0.522
10,0.58,0.74,0.602,0.548
10,0.58,0.76,0.673,0.575
10,0.58,0.78,0.627,0.575
10,0.58,0.8,0.671,0.518
10,0.58,0.82,0.624,0.459
10,0.58,0.84,0.636,0.551
10,0.58,0.86,0.618,0.471
10,0.58,0.88,0.616,0.566
10,0.58,0.9,0.6,0.58
10,0.58,0.92,0.614,0.448
10,0.58,0.94,0.572,0.575
10,0.58,0.96,0.645,0.46
10,0.58,0.98,0.639,0.569
10,0.58,1,0.641,0.392
10,0.6,0.02,0.55,0.505
10,0.6,0.04,0.679,0.466
10,0.6,0.06,0.646,0.522
10,0.6,0.08,0.677,0.513
10,0.6,0.1,0.603,0.524
10,0.6,0.12,0.584,0.577
10,0.6,0.14,0.597,0.461
10,0.6,0.16,0.528,0.509
10,0.6,0.18,0.637,0.582
10,0.6,0.2,0.667,0.51
10,0.6,0.22,0.683,0.533
10,0.6,0.24,0.613,0.508
10,0.6,0.26,0.645,0.475
10,0.6,0.28,0.623,0.546
10,0.6,0.3,0.676,0.478
10,0.6,0.32,0.609,0.525
10,0.6,0.34,0.617,0.548
10,0.6,0.36,0.668,0.546
10,0.6,0.38,0.598,0.543
10,0.6,0.4,0.58,0.55
10,0.6,0.42,0.624,0.5
10,0.6,0.44,0.584,0.556
10,0.6,0.46,0.661,0.497
10,0.6,0.48,0.593,0.428
10,0.6,0.5,0.592,0.531
10,0.6,0.52,0.615,0.545
10,0.6,0.54,0.633,0.482
10,0.6,0.56,0.55,0.556
10,0.6,0.58,0.633,0.446
10,0.6,0.6,0.63,0.506
10,0.6,0.62,0.67,0.588
10,0.6,0.64,0.684,0.52
10,0.6,0.66,0.603,0.572
10,0.6,0.68,0.682,0.514
10,0.6,0.7,0.548,0.572
10,0.6,0.72,0.661,0.574
10,0.6,0.74,0.601,0.549
10,0.6,0.76,0.606,0.53
10,0.6,0.78,0.638,0.48
10,0.6,0.8,0.582,0.528
10,0.6,0.82,0.613,0.561
10,0.6,0.84,0.632,0.536
10,0.6,0.86,0.648,0.495
10,0.6,0.88,0.629,0.556
10,0.6,0.9,0.635,0.51
10,0.6,0.92,0.657,0.441
10,0.6,0.94,0.658,0.448
10,0.6,0.96,0.665,0.534
10,0.6,0.98,0.537,0.503
10,0.6,1,0.627,0.474
10,0.62,0.02,0.62,0.547
10,0.62,0.04,0.654,0.518
10,0.62,0.06,0.594,0.543
10,0.62,0.08,0.657,0.499
10,0.62,0.1,0.609,0.56
10,0.62,0.12,0.671,0.504
10,0.62,0.14,0.651,0.437
10,0.62,0.16,0.624,0.534
10,0.62,0.18,0.599,0.42
10,0.62,0.2,0.632,0.535
10,0.62,0.22,0.557,0.494
10,0.62,0.24,0.681,0.473
10,0.62,0.26,0.615,0.437
10,0.62,0.28,0.624,0.466
10,0.62,0.3,0.632,0.555
10,0.62,0.32,0.614,0.455
10,0.62,0.34,0.622,0.448
10,0.62,0.36,0.625,0.516
10,0.62,0.38,0.682,0.519
10,0.62,0.4,0.537,0.576
10,0.62,0.42,0.638,0.493
10,0.62,0.44,0.652,0.583
10,0.62,0.46,0.627,0.556
10,0.62,0.48,0.642,0.467
10,0.62,0.5,0.657,0.577
10,0.62,0.52,0.596,0.515
10,0.62,0.54,0.628,0.487
10,0.62,0.56,0.65,0.47
10,0.62,0.58,0.644,0.512
10,0.62,0.6,0.665,0.508
10,0.62,0.62,0.616,0.446
10,0.62,0.64,0.615,0.561
10,0.62,0.66,0.64,0.485
10,0.62,0.68,0.63,0.516
10,0.62,0.7,0.643,0.52
10,0.62,0.72,0.657,0.435
10,0.62,0.74,0.592,0.512
10,0.62,0.76,0.595,0.529
10,0.62,0.78,0.559,0.493
10,0.62,0.8,0.598,0.567
10,0.62,0.82,0.635,0.561
10,0.62,0.84,0.67,0.584
10,0.62,0.86,0.632,0.487
10,0.62,0.88,0.583,0.532
10,0.62,0.9,0.625,0.56
10,0.62,0.92,0.604,0.544
10,0.62,0.94,0.597,0.541
10,0.62,0.96,0.571,0.528
10,0.62,0.98,0.64,0.482
10,0.62,1,0.571,0.518
10,0.64,0.02,0.588,0.574
10,0.64,0.04,0.622,0.491
10,0.64,0.06,0.593,0.523
10,0.64,0.08,0.602,0.482
10,0.64,0.1,0.591,0.511
10,0.64,0.12,0.642,0.505
10,0.64,0.14,0.68,0.507
10,0.64,0.16,0.657,0.467
10,0.64,0.18,0.595,0.474
10,0.64,0.2,0.628,0.515
10,0.64,0.22,0.611,0.43
10,0.64,0.24,0.657,0.509
10,0.64,0.26,0.628,0.49
10,0.64,0.28,0.625,0.528
10,0.64,0.3,0.591,0.355
10,0.64,0.32,0.608,0.518
10,0.64,0.34,0.681,0.485
10,0.64,0.36,0.649,0.49
10,0.64,0.38,0.596,0.433
10,0.64,0.4,0.581,0.571
10,0.64,0.42,0.646,0.466
10,0.64,0.44,0.639,0.574
10,0.64,0.46,0.602,0.528
10,0.64,0.48,0.622,0.532
10,0.64,0.5,0.659,0.421
10,0.64,0.52,0.575,0.538
10,0.64,0.54,0.665,0.468
10,0.64,0.56,0.547,0.516
10,0.64,0.58,0.655,0.555
10,0.64,0.6,0.689,0.504
10,0.64,0.62,0.597,0.497
10,0.64,0.64,0.593,0.523
10,0.64,0.66,0.609,0.52
10,0.64,0.68,0.628,0.537
10,0.64,0.7,0.627,0.501
10,0.64,0.72,0.608,0.553
10,0.64,0.74,0.644,0.478
10,0.64,0.76,0.594,0.486
10,0.64,0.78,0.584,0.58
10,0.64,0.8,0.609,0.474
10,0.64,0.82,0.648,0.537
10,0.64,0.84,0.633,0.457
10,0.64,0.86,0.622,0.508
10,0.64,0.88,0.571,0.567
10,0.64,0.9,0.642,0.501
10,0.64,0.92,0.624,0.492
10,0.64,0.94,0.651,0.506
10,0.64,0.96,0.63,0.493
10,0.64,0.98,0.657,0.469
10,0.64,1,0.609,0.537
10,0.66,0.02,0.549,0.513
10,0.66,0.04,0.559,0.554
10,0.66,0.06,0.616,0.503
10,0.66,0.08,0.506,0.523
10,0.66,0.1,0.582,0.46
10,0.66,0.12,0.589,0.529
10,0.66,0.14,0.655,0.475
10,0.66,0.16,0.634,0.542
10,0.66,0.18,0.64,0.399
10,0.66,0.2,0.615,0.523
10,0.66,0.22,0.635,0.518
10,0.66,0.24,0.609,0.533
10,0.66,0.26,0.615,0.521
10,0.66,0.28,0.579,0.476
10,0.66,0.3,0.547,0.561
10,0.66,0.32,0.607,0.486
10,0.66,0.34,0.575,0.429
10,0.66,0.36,0.571,0.545
10,0.66,0.38,0.663,0.431
10,0.66,0.4,0.616,0.518
10,0.66,0.42,0.603,0.467
10,0.66,0.44,0.618,0.561
10,0.66,0.46,0.644,0.557
10,0.66,0.48,0.676,0.513
10,0.66,0.5,0.629,0.565
10,0.66,0.52,0.575,0.525
10,0.66,0.54,0.611,0.48
10,0.66,0.56,0.626,0.551
10,0.66,0.58,0.671,0.575
10,0.66,0.6,0.632,0.523
10,0.66,0.62,0.63,0.475
10,0.66,0.64,0.615,0.545
10,0.66,0.66,0.6,0.496
10,0.66,0.68,0.605,0.482
10,0.66,0.7,0.597,0.46
10,0.66,0.72,0.643,0.519
10,0.66,0.74,0.623,0.517
10,0.66,0.76,0.621,0.498
10,0.66,0.78,0.666,0.464
10,0.66,0.8,0.569,0.544
10,0.66,0.82,0.552,0.539
10,0.66,0.84,0.566,0.427
10,0.66,0.86,0.646,0.475
10,0.66,0.88,0.628,0.565
10,0.66,0.9,0.664,0.467
10,0.66,0.92,0.598,0.468
10,0.66,0.94,0.608,0.532
10,0.66,0.96,0.622,0.494
10,0.66,0.98,0.631,0.458
10,0.66,1,0.625,0.472
10,0.68,0.02,0.659,0.496
10,0.68,0.04,0.642,0.542
10,0.68,0.06,0.649,0.454
10,0.68,0.08,0.641,0.539
10,0.68,0.1,0.513,0.564
10,0.68,0.12,0.633,0.395
10,0.68,0.14,0.595,0.553
10,0.68,0.16,0.523,0.54
10,0.68,0.18,0.627,0.522
10,0.68,0.2,0.553,0.499
10,0.68,0.22,0.666,0.534
10,0.68,0.24,0.666,0.47
10,0.68,0.26,0.656,0.532
10,0.68,0.28,0.591,0.472
10,0.68,0.3,0.586,0.474
10,0.68,0.32,0.605,0.449
10,0.68,0.34,0.657,0.493
10,0.68,0.36,0.627,0.515
10,0.68,0.38,0.59,0.529
10,0.68,0.4,0.615,0.467
10,0.68,0.42,0.568,0.471
10,0.68,0.44,0.589,0.455
10,0.68,0.46,0.674,0.56
10,0.68,0.48,0.611,0.501
10,0.68,0.5,0.617,0.533
10,0.68,0.52,0.625,0.494
10,0.68,0.54,0.637,0.535
10,0.68,0.56,0.573,0.507
10,0.68,0.58,0.65,0.47
10,0.68,0.6,0.66,0.551
10,0.68,0.62,0.612,0.408
10,0.68,0.64,0.598,0.452
10,0.68,0.66,0.616,0.549
10,0.68,0.68,0.64,0.513
10,0.68,0.7,0.603,0.526
10,0.68,0.72,0.679,0.546
10,0.68,0.74,0.668,0.47
10,0.68,0.76,0.616,0.4
10,0.68,0.78,0.629,0.498
10,0.68,0.8,0.649,0.505
10,0.68,0.82,0.607,0.552
10,0.68,0.84,0.633,0.546
10,0.68,0.86,0.468,0.512
10,0.68,0.88,0.633,0.564
10,0.68,0.9,0.601,0.545
10,0.68,0.92,0.566,0.551
10,0.68,0.94,0.646,0.451
10,0.68,0.96,0.611,0.458
10,0.68,0.98,0.565,0.511
10,0.68,1,0.659,0.45
10,0.7,0.02,0.659,0.477
10,0.7,0.04,0.627,0.506
10,0.7,0.06,0.541,0.549
10,0.7,0.08,0.646,0.502
10,0.7,0.1,0.608,0.534
10,0.7,0.12,0.503,0.521
10,0.7,0.14,0.666,0.509
10,0.7,0.16,0.621,0.531
10,0.7,0.18,0.627,0.51
10,0.7,0.2,0.667,0.494
10,0.7,0.22,0.562,0.455
10,0.7,0.24,0.619,0.467
10,0.7,0.26,0.532,0.528
10,0.7,0.28,0.585,0.537
10,0.7,0.3,0.603,0.515
10,0.7,0.32,0.592,0.553
10,0.7,0.34,0.613,0.537
10,0.7,0.36,0.571,0.465
10,0.7,0.38,0.597,0.558
10,0.7,0.4,0.617,0.43
10,0.7,0.42,0.63,0.409
10,0.7,0.44,0.607,0.51
10,0.7,0.46,0.617,0.434
10,0.7,0.48,0.618,0.498
10,0.7,0.5,0.586,0.502
10,0.7,0.52,0.665,0.496
10,0.7,0.54,0.574,0.531
10,0.7,0.56,0.636,0.484
10,0.7,0.58,0.666,0.452
10,0.7,0.6,0.591,0.507
10,0.7,0.62,0.554,0.545
10,0.7,0.64,0.609,0.456
10,0.7,0.66,0.604,0.458
10,0.7,0.68,0.657,0.528
10,0.7,0.7,0.69,0.507
10,0.7,0.72,0.627,0.481
10,0.7,0.74,0.575,0.575
10,0.7,0.76,0.626,0.472
10,0.7,0.78,0.627,0.528
10,0.7,0.8,0.699,0.511
10,0.7,0.82,0.661,0.481
10,0.7,0.84,0.617,0.516
10,0.7,0.86,0.644,0.467
10,0.7,0.88,0.618,0.503
10,0.7,0.9,0.613,0.534
10,0.7,0.92,0.655,0.501
10,0.7,0.94,0.576,0.513
10,0.7,0.96,0.595,0.523
10,0.7,0.98,0.655,0.491
10,0.7,1,0.6,0.447
10,0.72,0.02,0.543,0.561
10,0.72,0.04,0.592,0.467
10,0.72,0.06,0.629,0.494
10,0.72,0.08,0.499,0.523
10,0.72,0.1,0.623,0.481
10,0.72,0.12,0.651,0.441
10,0.72,0.14,0.583,0.459
10,0.72,0.16,0.638,0.487
10,0.72,0.18,0.616,0.514
10,0.72,0.2,0.609,0.477
10,0.72,0.22,0.602,0.458
10,0.72,0.24,0.675,0.477
10,0.72,0.26,0.545,0.483
10,0.72,0.28,0.593,0.491
10,0.72,0.3,0.647,0.411
10,0.72,0.32,0.618,0.428
10,0.72,0.34,0.583,0.521
10,0.72,0.36,0.598,0.478
10,0.72,0.38,0.558,0.557
10,0.72,0.4,0.557,0.555
10,0.72,0.42,0.617,0.444
10,0.72,0.44,0.641,0.431
10,0.72,0.46,0.643,0.477
10,0.72,0.48,0.527,0.567
10,0.72,0.5,0.571,0.553
10,0.72,0.52,0.64,0.539
10,0.72,0.54,0.671,0.469
10,0.72,0.56,0.6,0.55
10,0.72,0.58,0.635,0.504
10,0.72,0.6,0.634,0.506
10,0.72,0.62,0.648,0.5
10,0.72,0.64,0.651,0.532
10,0.72,0.66,0.669,0.484
10,0.72,0.68,0.659,0.489
10,0.72,0.7,0.631,0.368
10,0.72,0.72,0.614,0.478
10,0.72,0.74,0.621,0.553
10,0.72,0.76,0.564,0.519
10,0.72,0.78,0.597,0.53
10,0.72,0.8,0.637,0.488
10,0.72,0.82,0.634,0.552
10,0.72,0.84,0.636,0.441
10,0.72,0.86,0.659,0.454
10,0.72,0.88,0.613,0.535
10,0.72,0.9,0.58,0.548
10,0.72,0.92,0.561,0.532
10,0.72,0.94,0.511,0.557
10,0.72,0.96,0.637,0.55
10,0.72,0.98,0.537,0.567
10,0.72,1,0.649,0.479
10,0.74,0.02,0.664,0.539
10,0.74,0.04,0.533,0.509
10,0.74,0.06,0.631,0.429
10,0.74,0.08,0.582,0.52
10,0.74,0.1,0.643,0.482
10,0.74,0.12,0.588,0.56
10,0.74,0.14,0.557,0.514
10,0.74,0.16,0.627,0.485
10,0.74,0.18,0.61,0.44
10,0.74,0.2,0.614,0.426
10,0.74,0.22,0.606,0.489
10,0.74,0.24,0.592,0.472
10,0.74,0.26,0.666,0.39
10,0.74,0.28,0.587,0.474
10,0.74,0.3,0.676,0.442
10,0.74,0.32,0.615,0.474
10,0.74,0.34,0.622,0.469
10,0.74,0.36,0.592,0.509
10,0.74,0.38,0.604,0.467
10,0.74,0.4,0.64,0.434
10,0.74,0.42,0.584,0.516
10,0.74,0.44,0.624,0.473
10,0.74,0.46,0.663,0.472
10,0.74,0.48,0.601,0.495
10,0.74,0.5,0.619,0.51
10,0.74,0.52,0.589,0.501
10,0.74,0.54,0.663,0.434
10,0.74,0.56,0.567,0.467
10,0.74,0.58,0.635,0.482
10,0.74,0.6,0.476,0.503
10,0.74,0.62,0.603,0.449
10,0.74,0.64,0.605,0.485
10,0.74,0.66,0.641,0.471
10,0.74,0.68,0.627,0.491
10,0.74,0.7,0.644,0.544
10,0.74,0.72,0.66,0.473
10,0.74,0.74,0.626,0.516
10,0.74,0.76,0.611,0.446
10,0.74,0.78,0.602,0.53
10,0.74,0.8,0.584,0.455
10,0.74,0.82,0.654,0.504
10,0.74,0.84,0.672,0.497
10,0.74,0.86,0.56,0.47
10,0.74,0.88,0.603,0.552
10,0.74,0.9,0.526,0.488
10,0.74,0.92,0.643,0.405
10,0.74,0.94,0.606,0.454
10,0.74,0.96,0.576,0.49
10,0.74,0.98,0.671,0.443
10,0.74,1,0.532,0.546
10,0.76,0.02,0.617,0.429
10,0.76,0.04,0.606,0.483
10,0.76,0.06,0.632,0.375
10,0.76,0.08,0.662,0.43
10,0.76,0.1,0.529,0.556
10,0.76,0.12,0.572,0.488
10,0.76,0.14,0.62,0.46
10,0.76,0.16,0.644,0.545
10,0.76,0.18,0.664,0.497
10,0.76,0.2,0.559,0.489
10,0.76,0.22,0.658,0.491
10,0.76,0.24,0.646,0.458
10,0.76,0.26,0.539,0.515
10,0.76,0.28,0.615,0.414
10,0.76,0.3,0.622,0.495
10,0.76,0.32,0.585,0.469
10,0.76,0.34,0.598,0.493
10,0.76,0.36,0.616,0.501
10,0.76,0.38,0.63,0.553
10,0.76,0.4,0.615,0.509
10,0.76,0.42,0.591,0.518
10,0.76,0.44,0.644,0.47
10,0.76,0.46,0.672,0.462
10,0.76,0.48,0.583,0.399
10,0.76,0.5,0.589,0.488
10,0.76,0.52,0.601,0.504
10,0.76,0.54,0.612,0.507
10,0.76,0.56,0.536,0.526
10,0.76,0.58,0.569,0.503
10,0.76,0.6,0.562,0.537
10,0.76,0.62,0.603,0.561
10,0.76,0.64,0.616,0.492
10,0.76,0.66,0.662,0.462
10,0.76,0.68,0.586,0.477
10,0.76,0.7,0.622,0.473
10,0.76,0.72,0.597,0.482
10,0.76,0.74,0.642,0.481
10,0.76,0.76,0.56,0.52
10,0.76,0.78,0.628,0.47
10,0.76,0.8,0.66,0.415
10,0.76,0.82,0.608,0.567
10,0.76,0.84,0.629,0.513
10,0.76,0.86,0.614,0.462
10,0.76,0.88,0.582,0.554
10,0.76,0.9,0.653,0.472
10,0.76,0.92,0.615,0.535
10,0.76,0.94,0.55,0.538
10,0.76,0.96,0.605,0.489
10,0.76,0.98,0.607,0.489
10,0.76,1,0.614,0.457
10,0.78,0.02,0.632,0.461
10,0.78,0.04,0.556,0.525
10,0.78,0.06,0.608,0.516
10,0.78,0.08,0.654,0.514
10,0.78,0.1,0.648,0.473
10,0.78,0.12,0.539,0.489
10,0.78,0.14,0.574,0.423
10,0.78,0.16,0.625,0.493
10,0.78,0.18,0.638,0.516
10,0.78,0.2,0.623,0.538
10,0.78,0.22,0.633,0.482
10,0.78,0.24,0.647,0.448
10,0.78,0.26,0.615,0.535
10,0.78,0.28,0.593,0.502
10,0.78,0.3,0.592,0.536
10,0.78,0.32,0.628,0.479
10,0.78,0.34,0.543,0.503
10,0.78,0.36,0.577,0.512
10,0.78,0.38,0.536,0.436
10,0.78,0.4,0.55,0.509
10,0.78,0.42,0.63,0.439
10,0.78,0.44,0.655,0.455
10,0.78,0.46,0.575,0.409
10,0.78,0.48,0.627,0.489
10,0.78,0.5,0.675,0.478
10,0.78,0.52,0.584,0.498
10,0.78,0.54,0.632,0.435
10,0.78,0.56,0.59,0.487
10,0.78,0.58,0.601,0.51
10,0.78,0.6,0.652,0.444
10,0.78,0.62,0.643,0.493
10,0.78,0.64,0.58,0.531
10,0.78,0.66,0.605,0.349
10,0.78,0.68,0.589,0.484
10,0.78,0.7,0.646,0.453
10,0.78,0.72,0.608,0.455
10,0.78,0.74,0.659,0.483
10,0.78,0.76,0.601,0.473
10,0.78,0.78,0.612,0.528
10,0.78,0.8,0.582,0.463
10,0.78,0.82,0.607,0.47
10,0.78,0.84,0.611,0.501
10,0.78,0.86,0.664,0.39
10,0.78,0.88,0.579,0.488
10,0.78,0.9,0.572,0.46
10,0.78,0.92,0.587,0.442
10,0.78,0.94,0.532,0.485
10,0.78,0.96,0.64,0.462
10,0.78,0.98,0.611,0.451
10,0.78,1,0.621,0.505
10,0.8,0.02,0.594,0.506
10,0.8,0.04,0.643,0.53
10,0.8,0.06,0.572,0.476
10,0.8,0.08,0.621,0.447
10,0.8,0.1,0.597,0.44
10,0.8,0.12,0.647,0.471
10,0.8,0.14,0.629,0.476
10,0.8,0.16,0.635,0.45
10,0.8,0.18,0.602,0.498
10,0.8,0.2,0.6,0.566
10,0.8,0.22,0.608,0.438
10,0.8,0.24,0.549,0.492
10,0.8,0.26,0.649,0.333
10,0.8,0.28,0.641,0.413
10,0.8,0.3,0.613,0.505
10,0.8,0.32,0.594,0.479
10,0.8,0.34,0.609,0.46
10,0.8,0.36,0.584,0.446
10,0.8,0.38,0.597,0.44
10,0.8,0.4,0.593,0.476
10,0.8,0.42,0.637,0.438
10,0.8,0.44,0.609,0.497
10,0.8,0.46,0.653,0.535
10,0.8,0.48,0.574,0.475
10,0.8,0.5,0.608,0.446
10,0.8,0.52,0.605,0.408
10,0.8,0.54,0.611,0.468
10,0.8,0.56,0.645,0.517
10,0.8,0.58,0.496,0.481
10,0.8,0.6,0.56,0.524
10,0.8,0.62,0.522,0.451
10,0.8,0.64,0.597,0.448
10,0.8,0.66,0.61,0.48
10,0.8,0.68,0.618,0.439
10,0.8,0.7,0.622,0.401
10,0.8,0.72,0.602,0.432
10,0.8,0.74,0.611,0.404
10,0.8,0.76,0.596,0.513
10,0.8,0.78,0.628,0.524
10,0.8,0.8,0.53,0.508
10,0.8,0.82,0.604,0.506
10,0.8,0.84,0.633,0.502
10,0.8,0.86,0.578,0.512
10,0.8,0.88,0.571,0.494
10,0.8,0.9,0.598,0.553
10,0.8,0.92,0.605,0.482
10,0.8,0.94,0.6,0.464
10,0.8,0.96,0.628,0.52
10,0.8,0.98,0.629,0.457
10,0.8,1,0.635,0.443
10,0.82,0.02,0.667,0.51
10,0.82,0.04,0.54,0.53
10,0.82,0.06,0.612,0.484
10,0.82,0.08,0.654,0.533
10,0.82,0.1,0.631,0.498
10,0.82,0.12,0.595,0.468
10,0.82,0.14,0.625,0.519
10,0.82,0.16,0.647,0.455
10,0.82,0.18,0.468,0.536
10,0.82,0.2,0.653,0.517
10,0.82,0.22,0.615,0.559
10,0.82,0.24,0.617,0.507
10,0.82,0.26,0.552,0.484
10,0.82,0.28,0.591,0.389
10,0.82,0.3,0.626,0.446
10,0.82,0.32,0.642,0.51
10,0.82,0.34,0.487,0.558
10,0.82,0.36,0.649,0.526
10,0.82,0.38,0.613,0.463
10,0.82,0.4,0.602,0.422
10,0.82,0.42,0.629,0.515
10,0.82,0.44,0.563,0.532
10,0.82,0.46,0.58,0.494
10,0.82,0.48,0.601,0.512
10,0.82,0.5,0.604,0.499
10,0.82,0.52,0.639,0.479
10,0.82,0.54,0.568,0.499
10,0.82,0.56,0.54,0.478
10,0.82,0.58,0.62,0.449
10,0.82,0.6,0.616,0.506
10,0.82,0.62,0.56,0.532
10,0.82,0.64,0.626,0.496
10,0.82,0.66,0.621,0.444
10,0.82,0.68,0.622,0.428
10,0.82,0.7,0.54,0.516
10,0.82,0.72,0.521,0.524
10,0.82,0.74,0.569,0.453
10,0.82,0.76,0.519,0.46
10,0.82,0.78,0.603,0.496
10,0.82,0.8,0.625,0.472
10,0.82,0.82,0.498,0.531
10,0.82,0.84,0.623,0.429
10,0.82,0.86,0.568,0.472
10,0.82,0.88,0.561,0.523
10,0.82,0.9,0.617,0.522
10,0.82,0.92,0.622,0.52
10,0.82,0.94,0.62,0.454
10,0.82,0.96,0.588,0.46
10,0.82,0.98,0.564,0.529
10,0.82,1,0.623,0.416
10,0.84,0.02,0.591,0.485
10,0.84,0.04,0.587,0.488
10,0.84,0.06,0.602,0.447
10,0.84,0.08,0.57,0.558
10,0.84,0.1,0.515,0.548
10,0.84,0.12,0.599,0.497
10,0.84,0.14,0.6,0.482
10,0.84,0.16,0.646,0.526
10,0.84,0.18,0.654,0.517
10,0.84,0.2,0.633,0.415
10,0.84,0.22,0.519,0.49
10,0.84,0.24,0.578,0.529
10,0.84,0.26,0.63,0.375
10,0.84,0.28,0.643,0.562
10,0.84,0.3,0.595,0.499
10,0.84,0.32,0.554,0.485
10,0.84,0.34,0.621,0.49
10,0.84,0.36,0.537,0.457
10,0.84,0.38,0.605,0.48
10,0.84,0.4,0.624,0.516
10,0.84,0.42,0.564,0.467
10,0.84,0.44,0.599,0.487
10,0.84,0.46,0.61,0.391
10,0.84,0.48,0.569,0.534
10,0.84,0.5,0.606,0.515
10,0.84,0.52,0.555,0.538
10,0.84,0.54,0.59,0.402
10,0.84,0.56,0.67,0.443
10,0.84,0.58,0.525,0.543
10,0.84,0.6,0.561,0.446
10,0.84,0.62,0.622,0.519
10,0.84,0.64,0.6,0.499
10,0.84,0.66,0.655,0.517
10,0.84,0.68,0.548,0.495
10,0.84,0.7,0.609,0.529
10,0.84,0.72,0.508,0.481
10,0.84,0.74,0.609,0.47
10,0.84,0.76,0.534,0.552
10,0.84,0.78,0.582,0.466
10,0.84,0.8,0.56,0.489
10,0.84,0.82,0.634,0.483
10,0.84,0.84,0.612,0.471
10,0.84,0.86,0.614,0.508
10,0.84,0.88,0.592,0.444
10,0.84,0.9,0.543,0.479
10,0.84,0.92,0.573,0.505
10,0.84,0.94,0.639,0.458
10,0.84,0.96,0.628,0.473
10,0.84,0.98,0.577,0.488
10,0.84,1,0.552,0.475
10,0.86,0.02,0.635,0.507
10,0.86,0.04,0.554,0.524
10,0.86,0.06,0.582,0.482
10,0.86,0.08,0.605,0.477
10,0.86,0.1,0.601,0.493
10,0.86,0.12,0.628,0.503
10,0.86,0.14,0.567,0.453
10,0.86,0.16,0.589,0.517
10,0.86,0.18,0.66,0.468
10,0.86,0.2,0.637,0.516
10,0.86,0.22,0.6,0.46
10,0.86,0.24,0.616,0.489
10,0.86,0.26,0.563,0.499
10,0.86,0.28,0.606,0.483
10,0.86,0.3,0.652,0.503
10,0.86,0.32,0.617,0.458
10,0.86,0.34,0.593,0.552
10,0.86,0.36,0.614,0.471
10,0.86,0.38,0.597,0.479
10,0.86,0.4,0.584,0.476
10,0.86,0.42,0.465,0.458
10,0.86,0.44,0.624,0.46
10,0.86,0.46,0.609,0.467
10,0.86,0.48,0.599,0.391
10,0.86,0.5,0.619,0.475
10,0.86,0.52,0.616,0.507
10,0.86,0.54,0.593,0.442
10,0.86,0.56,0.615,0.418
10,0.86,0.58,0.545,0.455
10,0.86,0.6,0.657,0.412
10,0.86,0.62,0.61,0.5
10,0.86,0.64,0.595,0.402
10,0.86,0.66,0.584,0.466
10,0.86,0.68,0.624,0.451
10,0.86,0.7,0.596,0.43
10,0.86,0.72,0.607,0.458
10,0.86,0.74,0.603,0.466
10,0.86,0.76,0.601,0.479
10,0.86,0.78,0.603,0.516
10,0.86,0.8,0.602,0.422
10,0.86,0.82,0.604,0.512
10,0.86,0.84,0.654,0.493
10,0.86,0.86,0.534,0.476
10,0.86,0.88,0.604,0.457
10,0.86,0.9,0.605,0.474
10,0.86,0.92,0.567,0.444
10,0.86,0.94,0.579,0.357
10,0.86,0.96,0.634,0.472
10,0.86,0.98,0.514,0.491
10,0.86,1,0.605,0.5
10,0.88,0.02,0.549,0.43
10,0.88,0.04,0.63,0.512
10,0.88,0.06,0.52,0.448
10,0.88,0.08,0.548,0.531
10,0.88,0.1,0.63,0.468
10,0.88,0.12,0.616,0.48
10,0.88,0.14,0.569,0.529
10,0.88,0.16,0.647,0.411
10,0.88,0.18,0.585,0.517
10,0.88,0.2,0.645,0.436
10,0.88,0.22,0.63,0.524
10,0.88,0.24,0.604,0.475
10,0.88,0.26,0.575,0.399
10,0.88,0.28,0.619,0.463
10,0.88,0.3,0.63,0.457
10,0.88,0.32,0.602,0.543
10,0.88,0.34,0.563,0.529
10,0.88,0.36,0.549,0.528
10,0.88,0.38,0.592,0.467
10,0.88,0.4,0.562,0.443
10,0.88,0.42,0.642,0.51
10,0.88,0.44,0.583,0.46
10,0.88,0.46,0.527,0.488
10,0.88,0.48,0.543,0.478
10,0.88,0.5,0.573,0.542
10,0.88,0.52,0.583,0.471
10,0.88,0.54,0.593,0.451
10,0.88,0.56,0.587,0.549
10,0.88,0.58,0.619,0.481
10,0.88,0.6,0.632,0.477
10,0.88,0.62,0.522,0.5
10,0.88,0.64,0.607,0.462
10,0.88,0.66,0.575,0.493
10,0.88,0.68,0.65,0.469
10,0.88,0.7,0.618,0.462
10,0.88,0.72,0.64,0.499
10,0.88,0.74,0.567,0.409
10,0.88,0.76,0.494,0.533
10,0.88,0.78,0.569,0.503
10,0.88,0.8,0.617,0.483
10,0.88,0.82,0.587,0.465
10,0.88,0.84,0.569,0.514
10,0.88,0.86,0.648,0.523
10,0.88,0.88,0.547,0.468
10,0.88,0.9,0.586,0.52
10,0.88,0.92,0.576,0.502
10,0.88,0.94,0.597,0.442
10,0.88,0.96,0.565,0.417
10,0.88,0.98,0.605,0.513
10,0.88,1,0.56,0.541
10,0.9,0.02,0.599,0.52
